,t,ke_weno5,ke_test,ke_reward,disper_weno5,disper_test,disper_imp
68,0.69,228.27838950991122,230.15917637145887,0.00823900530219035,4.742846621610391e-06,1.256323797954831e-05,1.6488813537222455
69,0.7,202.81625557238448,204.63775063278862,0.008981011188001542,4.9729478257242754e-06,1.2839394634149916e-05,1.5818478464088748
70,0.71,178.55244683279932,180.3663628008286,0.01015900930065583,4.703312550745516e-06,1.1916046926751587e-05,1.533543496883444
71,0.72,158.17838370680767,159.92550953871964,0.011045288180149715,3.885610323522355e-06,1.0609191895236134e-05,1.7303797889899486
72,0.73,142.4949950277515,144.21895067939107,0.012098359323454488,3.775881754758643e-06,1.0773905040670853e-05,1.8533481026233907
73,0.74,130.74107057796033,132.37673108151745,0.012510686170202234,4.04092731907852e-06,1.1060654999693948e-05,1.7371576191120863
74,0.75,122.68237235381463,124.3269011173258,0.013404768199039907,4.473948558290722e-06,1.2317932331993429e-05,1.753257479719327
75,0.76,118.32056636794674,119.98453052797987,0.014063186233056246,3.296348103756653e-06,1.0313190996073191e-05,2.128671691051032
76,0.77,112.65023221800453,114.3521681539844,0.015108144053233907,3.3709563573331054e-06,1.0774623711558548e-05,2.1963106517590076
77,0.78,107.20483228128117,108.94249225028152,0.01620878398877701,4.056408524853246e-06,1.1952147653672861e-05,1.946485192613895
78,0.79,100.32180635461826,102.11065287655087,0.01783108365901409,3.869554027764839e-06,1.1314682863022147e-05,1.9240276222626669
79,0.8,95.47636380078495,97.28176641254353,0.018909419461403232,3.6646553724014345e-06,1.108526522718363e-05,2.0249134231466623
80,0.81,93.48908234853755,95.32128654335159,0.01959805518235136,3.3950453059222952e-06,1.067904913411703e-05,2.1454805965294677
81,0.82,94.54970344178275,96.44521688795277,0.020047798958324092,3.5726051917497006e-06,1.1600303891320823e-05,2.247015348382092
82,0.83,99.29282526897408,101.23255621176585,0.01953545925938993,3.644589654094394e-06,1.2151797232861122e-05,2.334201758271905
83,0.84,108.29278245403368,110.03770437327694,0.016113002913965335,3.827969349042471e-06,1.2422953382316804e-05,2.2453116129114994
84,0.85,122.56043951166777,124.1416864635018,0.012901772857003335,3.902549824661937e-06,1.2236728340742717e-05,2.135572610351679
85,0.86,141.49672280059747,142.9705610232484,0.010416059068222516,3.9667690415102794e-06,1.2626632810390142e-05,2.183102590107633
86,0.87,163.4272283743044,165.17089315402302,0.010669365179008183,3.9692807223347055e-06,1.3497008176900224e-05,2.4003662429200445
87,0.88,181.61288903967795,183.42777302557377,0.009993145285516203,4.109956512482991e-06,1.3491692087868985e-05,2.282684876808613
88,0.89,189.27054439802382,190.8902593619807,0.008557670550948027,4.191327100452428e-06,1.329359853301758e-05,2.171691975933498
89,0.9,181.00990897790354,182.89406712161917,0.010409143644979357,2.6212025845333335e-06,1.0056550879238544e-05,2.8366171842566548
90,0.91,157.32754927434164,159.0836065954369,0.011161791620062145,3.399905546142728e-06,1.3890131093992782e-05,3.085446170630081
91,0.92,141.24429474512596,143.18528939433557,0.013742110098762694,3.518703658648637e-06,1.535760414322908e-05,3.3645630985381674
92,0.93,131.77142354411833,133.61207697750416,0.013968532659659472,3.087078374312121e-06,1.4708464810173022e-05,3.7645258807044186
93,0.94,129.11271255160463,130.71177568999298,0.012385016988541775,3.1783460881475625e-06,1.4546388004052067e-05,3.5767161915743886
94,0.95,133.08883096621622,134.58509649766586,0.011242607817552042,3.415605731900687e-06,1.4983764078488325e-05,3.3868541203525524
95,0.96,142.6997644601926,144.24448582972286,0.010824974907097218,3.234635704921429e-06,1.475765178013991e-05,3.562384492846121
96,0.97,156.7564740156063,158.3786551488198,0.01034841554966337,2.9988418697296957e-06,1.3725896891416978e-05,3.5770659099988418
97,0.98,166.22409544869453,168.08124605409841,0.01117257158410645,2.5811239617676123e-06,1.1627535781447705e-05,3.504834310044104
98,0.99,160.46539781029006,162.32970842351338,0.011618147205962659,3.0099885206410124e-06,1.2177558700853507e-05,3.0457159943786607
99,1.0,151.47775307880988,153.2378347419133,0.011619406990990289,2.8111053659663104e-06,1.1991414347608911e-05,3.265729236899981
100,1.01,135.45182051789794,137.39450300189054,0.014342239746684804,2.570183572399405e-06,1.0956973870425524e-05,3.263109447935891
101,1.02,115.88812092792875,117.80233700424935,0.016517793722024887,2.5723724237441347e-06,1.0286402719665854e-05,2.9987999500841362
102,1.03,97.23969353329426,99.13693352039571,0.019510962222971884,2.351679329671214e-06,9.47241095262142e-06,3.027934775420996
103,1.04,81.01419466763892,82.74616464024726,0.02137859889509186,2.3965919092926192e-06,9.373837048594896e-06,2.911319658657151
104,1.05,68.09929875800228,69.78116496743066,0.02469726179420828,2.2308746507773148e-06,8.766145471944075e-06,2.929465722733298
105,1.06,59.33440864819221,61.01684587310764,0.028355169677193537,2.320870154630719e-06,8.806928435621662e-06,2.7946665900501273
106,1.07,55.17049961019377,56.77729462280914,0.02912417005407142,2.1794824413359606e-06,8.389361303493822e-06,2.849244730942353
107,1.08,56.03931053481603,57.5493220445629,0.026945576156022222,2.24370891699366e-06,8.56969976644089e-06,2.8194347321681152
108,1.09,62.17252970116879,63.7335153971843,0.02510732156980522,2.202687336706086e-06,8.65970019887266e-06,2.931425061816733
109,1.1,73.6782089585039,75.1955383406069,0.020594004707111813,2.2330844516499515e-06,9.127198217389469e-06,3.087260654493244
110,1.11,89.36136729204156,90.71331682219727,0.015129015715901195,2.531815570348829e-06,1.0258784108961531e-05,3.0519476335901095
111,1.12,106.90897634077811,108.67019372647135,0.01647398979931558,2.368256843216249e-06,1.050329213669292e-05,3.4350308399948535
112,1.13,111.71748552418927,113.32480265201619,0.014387337132457212,2.2660510089413157e-06,1.0511331183972109e-05,3.6386119034817908
113,1.14,110.4041989448097,111.85542269023298,0.013144642679294494,2.1245667476679657e-06,1.0446542617696834e-05,3.9170225549107833
114,1.15,111.03545466332986,112.53142772164762,0.013472931352005446,2.2665264621126455e-06,1.0685232034799073e-05,3.7143645633147786
115,1.16,115.67264152039732,117.23310235442,0.013490319002938289,2.277962757556523e-06,1.0405762092427656e-05,3.568012386466533
116,1.17,125.37209860538574,126.9087630873827,0.012256829861591934,2.001632326293399e-06,1.0952733134411977e-05,4.471900603590935
117,1.18,139.38011672250047,141.03135114986765,0.011846986974868967,1.9679402946147775e-06,1.1423819305311634e-05,4.804962343914929
118,1.19,156.3607522704618,157.84331285945206,0.009481667026171703,1.9941421746340613e-06,1.3506821328141243e-05,5.773248918733609
119,1.2,175.1377929309777,176.7466832989247,0.009186425962219635,2.5144834679080723e-06,1.705513228112113e-05,5.782757770648685
120,1.21,176.98968610216417,179.3725136934229,0.013463087277771013,1.949773304763172e-06,1.3273292899848665e-05,5.8076082831900795
121,1.22,157.88062129656723,159.98923913682722,0.01335577364050966,2.141731568470653e-06,1.5818674010098812e-05,6.385927463073469
122,1.23,138.9804646135056,140.9881630527636,0.014445903924996006,2.1010458675134243e-06,1.5425407859715682e-05,6.341775873732621
123,1.24,116.44827020553117,118.70514579323827,0.01938092840472172,2.3086189332587133e-06,1.4003465026918614e-05,5.065732557755702
124,1.25,93.29003154022446,95.31720092847496,0.021729753487932157,1.9894172255221544e-06,1.1256640525479853e-05,4.6582603091341825
125,1.26,73.57439726387494,75.46648662795664,0.02571668181386122,1.9065707378249683e-06,1.0706815378385296e-05,4.615745152262076
126,1.27,58.152390170221636,60.00031447861271,0.031777271802274853,1.7991092071256598e-06,1.1115867434164407e-05,5.178539573994862
127,1.28,48.13151234147544,49.952620162947326,0.03783608145432438,1.839725234030617e-06,1.087647894532576e-05,4.912012698492319
128,1.29,43.69819393223756,45.55098410408446,0.042399696763669725,2.2080196064625965e-06,1.1364690177884052e-05,4.147006006930839
129,1.3,44.44663492683134,46.20618227334177,0.03958786417480242,2.181828917201163e-06,1.1931065601944231e-05,4.4683781610380935
130,1.31,49.308737724627306,51.06241267287811,0.035565196538684285,1.923898909557719e-06,1.145172487181089e-05,4.95235270154787
131,1.32,59.53318642495855,61.252782465453386,0.028884663223299523,2.0831465182793387e-06,1.1379847043611542e-05,4.462816438380531
132,1.33,66.2890770061797,67.79107603204471,0.022658318590331294,1.9347687313768457e-06,1.1074402602066673e-05,4.72388959076559
133,1.34,69.69284774732509,71.23702126760115,0.022156843495254153,2.005379450828323e-06,1.0886818334018345e-05,4.428807166405111
134,1.35,75.20201533398486,76.75480821386185,0.020648288120747482,2.0048732113051444e-06,1.1066993888355733e-05,4.520046767022875
135,1.36,82.42377382164676,84.05392534306914,0.019777686046622778,1.6255383232186422e-06,1.0614792273186823e-05,5.530016623766234
136,1.37,90.99387779566385,92.63050917958907,0.017986170317968453,1.959688173284709e-06,1.1300543171919012e-05,4.766500673919838
137,1.38,95.04932720589981,96.49255695962957,0.015184008095116441,1.584964651524156e-06,1.0048569319869122e-05,5.3399327614064305
138,1.39,96.74896818008182,98.26007669364951,0.015618859218788028,1.9034403201159372e-06,1.0662724776986978e-05,4.601817227627877
139,1.4,100.46294384337148,101.90743404995072,0.01437833843323677,1.5360769891817473e-06,1.0039928465777724e-05,5.53608415234831
140,1.41,108.40824833905228,109.84995504632678,0.013298865440252161,1.660542524748148e-06,1.0256918983790956e-05,5.176848126997896
141,1.42,119.98835422439791,121.2794616907711,0.010760273150830946,1.768725702103664e-06,1.0833736307850641e-05,5.125164741466329
142,1.43,126.32566757545689,127.89648657275896,0.012434677983108822,1.2540654619717259e-06,9.252757566266323e-06,6.378209389259885
143,1.44,119.84821443840481,121.30946819004305,0.012192536688890199,1.5384100268015004e-06,1.003533513523315e-05,5.5231862510006895
144,1.45,113.61609804711112,114.85541928332826,0.010907972175767222,1.512186513266238e-06,8.834644549571075e-06,4.842298203340499
145,1.46,105.29890639849646,106.53871362241813,0.011774169992133654,1.5333663888985207e-06,8.747269085923371e-06,4.704617728191427
146,1.47,95.84973266555124,96.85803881284414,0.01051965529013188,1.4296410567053842e-06,8.128758834506712e-06,4.685873944638581
147,1.48,86.56844398554915,87.62666098519529,0.012224050137978448,1.453226771208286e-06,7.84928737939028e-06,4.401281847336177
148,1.49,78.86312264559461,79.8090591720759,0.011994662330735428,1.3583763306733587e-06,7.875318133500898e-06,4.797596701053409
149,1.5,74.158687228789,75.26403869267554,0.014905218865004732,1.431357369960759e-06,7.944717137608964e-06,4.550477682471968
150,1.51,73.6648345258108,74.84893490677274,0.01607416060300859,1.5302274562238046e-06,8.533485836944529e-06,4.5766126808382515
151,1.52,77.46116149645948,78.66695947397207,0.015566484599739638,1.5194195520036662e-06,8.888654283429228e-06,4.850032844258003
152,1.53,83.83768908052258,85.24361767711324,0.01676964873447684,1.3854192045043398e-06,8.695895187659525e-06,5.2767248782079985
153,1.54,85.10762494753986,86.4839049163112,0.016171053646717004,1.2603256194308021e-06,8.327327556509445e-06,5.607282616591017
154,1.55,77.1107477062626,78.15808282262934,0.013582219697263698,1.4354853829719917e-06,8.213945451333018e-06,4.722068332264783
155,1.56,64.38553914088409,65.39975066054893,0.01575216319064454,1.3888473193669302e-06,8.06437018284449e-06,4.806520321125307
156,1.57,51.69703917807445,52.690364753202246,0.019214361033447425,1.2698168851147e-06,7.0994687107417744e-06,4.5909389723546585
157,1.58,43.22183993033087,44.31180851356304,0.025218005179536096,1.1627850687507216e-06,6.694931344878371e-06,4.757668828746917
158,1.59,38.71685547210769,39.83593048289027,0.028904078007801592,1.1291149198833088e-06,6.502399924218867e-06,4.758846871752323
159,1.6,38.21479975381103,39.313152631775985,0.0287415578529997,1.1663646292462442e-06,6.8242152683576e-06,4.850842092809096
160,1.61,41.44956590220792,42.67316551344204,0.02952020327838789,1.3011915522273265e-06,7.2138430040572145e-06,4.544028465070229
161,1.62,47.96135843868873,49.481130388753215,0.031687425034202965,1.1605899805987215e-06,7.835950909442493e-06,5.75169615491606
162,1.63,58.10762230671365,59.746103284749296,0.02819735024412351,1.092150087368283e-06,9.456845299472382e-06,7.658924637601981
163,1.64,68.95912876381658,70.6339635309885,0.024287353932619826,1.028385042676797e-06,1.0422675128171773e-05,9.13499292156414
164,1.65,80.33936098334468,81.65350579590896,0.016357421772830838,1.113358015481618e-06,1.1061921741375152e-05,8.935637582480574
165,1.66,95.01453096682931,96.42662871313708,0.01486191356141875,1.1831331354271462e-06,1.2436368399127716e-05,9.511385428012561
166,1.67,105.05751908848771,105.89708472546715,0.007991485466854575,1.195110096018233e-06,1.012062396360535e-05,7.468361197285834
167,1.68,107.57454162230508,108.70334767027101,0.010493245250620564,1.1603495350071836e-06,1.1291403858608916e-05,8.731036655725477
168,1.69,107.26129353611006,107.9534645214907,0.006453129200307606,1.1266936374262543e-06,1.0736925259763318e-05,8.529587194874066
169,1.7,105.42715055656484,106.47117295026317,0.009902784891622218,1.1870078094782787e-06,1.1316987978380291e-05,8.534046775441524
170,1.71,102.03972622210631,103.36036556304619,0.012942403805213054,1.1071936974124475e-06,9.813371633387291e-06,7.863283503438922
171,1.72,98.470367586615,99.91987014247692,0.0147201903617038,1.0244191454882365e-06,1.0625855289910057e-05,9.372566089484584
172,1.73,96.48590660551571,98.58568904759974,0.02176258187290525,1.0233595588482652e-06,1.0747428152387476e-05,9.502103644278375
173,1.74,97.30726752159148,98.96554344912698,0.017041645190247978,1.1783230797972477e-06,1.1081313863738128e-05,8.404308592211292
174,1.75,95.90935645162206,97.16979256509507,0.01314195152700015,1.124195805638818e-06,1.1768060387061748e-05,9.467981047460512
175,1.76,88.416703365459,89.59352683803101,0.013309967775068099,9.352102633238156e-07,1.1488437048773744e-05,11.284335939538213
176,1.77,71.96634968479364,72.77144572469149,0.01118711791586069,9.162400629661549e-07,1.0104259460480167e-05,10.027960759290014
177,1.78,56.93548331048981,57.70758061295818,0.013560915927556927,8.625958004616654e-07,9.675088010773819e-06,10.216247523574385
178,1.79,45.041902143531686,45.989215570815816,0.021031825526937054,9.007328182770509e-07,9.150146428380769e-06,9.158557835034197
179,1.8,34.64466866642312,35.09230826734439,0.012920879839590338,8.842311693386191e-07,8.258430777995548e-06,8.339673904701447
180,1.81,26.16679933379524,26.82813648357158,0.02527390306089905,7.798723665657159e-07,7.672359811554194e-06,8.837968545212819
181,1.82,21.28464501103513,22.377014740291337,0.05132196138060374,8.720910386420592e-07,7.393536523095455e-06,7.477941172985789
182,1.83,21.000141774382698,22.190459009374578,0.056681390429654366,7.749839895567613e-07,6.7273940038597695e-06,7.68068772324882
183,1.84,25.293127234175103,26.542102665845388,0.04938003197891305,8.21052785625927e-07,7.599653606490703e-06,8.255986630259262
184,1.85,33.29760919608761,34.666294588234344,0.04110461457117309,7.751293052524828e-07,8.309395428654845e-06,9.720011967484865
185,1.86,44.18781698567807,45.157472892982966,0.021943964953488715,8.127750380834558e-07,9.125092327594497e-06,10.227082402913968
186,1.87,57.979121004221575,59.32647515228945,0.023238609429242052,8.834888305952992e-07,1.1332554623877884e-05,11.827049116446613
187,1.88,70.46552515863345,72.0078315460234,0.021887389385346623,9.028669137066577e-07,1.1311121737296825e-05,11.528005584853915
188,1.89,77.42885055277549,78.98209413154797,0.020060269107492257,9.095144597969141e-07,1.3230891432293034e-05,13.54720294963465
189,1.9,85.81947944467414,87.24081592012232,0.01656193307912668,8.727474629966058e-07,1.4156645677031321e-05,15.220781242289764
190,1.91,92.07180673729717,93.06635979315257,0.010801928311161557,8.565136177648116e-07,1.2725893026588363e-05,13.857782483130048
191,1.92,93.27657968898288,94.0116156592445,0.0078801771324859,8.605132178060677e-07,1.12557728960838e-05,12.080302153616067
192,1.93,93.49756031259483,93.6928549920055,0.0020887676508105635,8.488734230052905e-07,1.083607971499027e-05,11.765247940767178
193,1.94,92.37380788105332,93.06931248347695,0.00752924035912006,8.951845273609309e-07,1.1512800145130696e-05,11.860812260765128
194,1.95,90.48281963180503,91.93803205835536,0.016082748442985295,8.876563496406061e-07,1.183235528784912e-05,12.329883003303923
195,1.96,89.7478634699213,91.53730952294893,0.019938592227628504,9.040608468994762e-07,1.2776318585265571e-05,13.132144566466541
196,1.97,89.55769793650177,91.34786036496484,0.01998892858693546,9.20985671809359e-07,1.3191521075673939e-05,13.323264171697712
197,1.98,84.88311293972644,86.16415095410397,0.015091788814191709,8.650140346154057e-07,1.3656813787116293e-05,14.787967871744712
198,1.99,76.26283047535749,76.90092797889402,0.008367083932751651,9.42646908116466e-07,1.4043094838150853e-05,13.897513286508122
199,2.0,67.99363502924622,68.57584578517621,0.008562724373826436,9.498038504267843e-07,1.4284178040215438e-05,14.039082052359541
200,2.01,57.80897272179093,58.55515540476254,0.012907731236855735,8.361075439912174e-07,1.1961092875562617e-05,13.305687063252067
201,2.02,50.14522657841847,50.665181522503296,0.010368981846591296,8.271494074790887e-07,1.1663312524947016e-05,13.100611593851475
202,2.03,46.12356205831914,47.44335660255022,0.0286143239015737,8.197261638103345e-07,1.1742768986483405e-05,13.325233846263332
203,2.04,44.64098853706162,46.01965570615755,0.03088343726867393,7.880969464786445e-07,1.0866719502319948e-05,12.788556789712684
204,2.05,44.095108632303905,45.0333422241645,0.02127749813894897,8.55038626129454e-07,1.1036264381341564e-05,11.907328445850421
205,2.06,45.12090518300229,46.15424964004981,0.022901678343030918,7.757301472279938e-07,1.145725858223549e-05,13.76964460280039
206,2.07,47.76902926317176,48.75353571658122,0.020609722839155076,8.42958575198337e-07,1.1835416302480757e-05,13.040329680134091
207,2.08,50.266103205259824,51.51990604798583,0.024943306975799162,7.291012657743721e-07,1.1262078957679596e-05,14.446522295799666
208,2.09,47.62600701233688,48.70360629360712,0.02262627813814211,7.825332051682459e-07,9.438917902407677e-06,11.0620030435364
209,2.1,44.97494394329543,45.51568677595968,0.012023201926522065,7.611721515510863e-07,8.798344585352483e-06,10.558941781334967
210,2.11,41.054790627851354,41.54511347591343,0.011943133567692499,6.867099378828252e-07,8.841243626306714e-06,11.874786192209314
211,2.12,39.322190837151204,40.13528247755785,0.020677679017783612,6.470727310500487e-07,9.12135958237613e-06,13.096343648378264
212,2.13,40.73582763054737,41.74518260931142,0.024778064850391024,6.774241704992364e-07,9.49822606673667e-06,13.021091186836204
213,2.14,44.96622796371547,46.34977722012497,0.03076863057150203,6.695548509426214e-07,1.0094458619490175e-05,14.076372914450346
214,2.15,51.99706942214222,53.4848559049733,0.028612891060309176,6.803197871645412e-07,1.0412596065125556e-05,14.305443501097493
215,2.16,61.20743611281159,62.91634782010477,0.02792000148713103,7.320864319000638e-07,1.1183245771692846e-05,14.275854440667269
216,2.17,69.70679435228456,71.71209287858707,0.028767619353833984,7.013915959153338e-07,1.1547261054479858e-05,15.463358160729584
217,2.18,73.77028968502977,75.54996569402832,0.024124563107954078,7.502699197844727e-07,1.180337034120326e-05,14.732165224742012
218,2.19,78.43908260187538,79.99893594763222,0.019886175284252294,7.647591134293742e-07,1.192601910033823e-05,14.594477909336613
219,2.2,82.4240786749122,83.59568100300501,0.014214321190215706,7.66617488957634e-07,1.251660906915768e-05,15.327059125896607
