,t,ke_weno5,ke_test,ke_reward,disper_weno5,disper_test,disper_imp
54,0.55,1870.5051429776017,1894.9567624733836,0.013072201157842356,0.0007064923425915041,0.006240325656234134,7.832828439928766
55,0.56,1868.3122732490474,1893.6270520294443,0.0135495436939852,0.0008051551639249897,0.0069285760245936445,7.6052680713342955
56,0.57,1866.25337273403,1892.406978253941,0.014013962895936372,0.0008426074692335915,0.006863512641487896,7.14556349438811
57,0.58,1864.4057040267421,1891.4387316921104,0.014499541385752268,0.0009881483306069276,0.007119623909902877,6.205015370040604
58,0.59,1862.6088481941006,1890.5035147076478,0.014976126920363653,0.0010317652462313318,0.006618238786708957,5.414481211576963
59,0.6,1860.7077152894158,1889.377725391983,0.015408121257834306,0.0009484619543310572,0.006681465538818586,6.04452667638205
60,0.61,1858.7018811069474,1888.1255920638514,0.01583024758084428,0.0008471742829043172,0.007393775131036458,7.727572685149056
61,0.62,1856.673596860779,1886.8046682575007,0.016228523660629657,0.0007652291128775611,0.007242194620241135,8.46408663544915
62,0.63,1854.8293059359485,1885.6099684568867,0.01659487610123045,0.0008301431184010136,0.007496821391318338,8.030757739410522
63,0.64,1853.2223543005368,1884.7312857768902,0.017002240126898327,0.0008939563206702721,0.007342567110843058,7.213563617222075
64,0.65,1851.6278952572122,1883.8526912861735,0.01740349457442414,0.0009355034515460843,0.007870714638410386,7.413346445064038
65,0.66,1849.9260696478384,1882.8730389742893,0.0178098843337684,0.0008961964724486509,0.008031038807885898,7.961247957094642
66,0.67,1848.0615038590365,1881.6870404826182,0.018195031146618357,0.0008517573329760559,0.008015667409797568,8.410740711548296
67,0.68,1846.1504914557563,1880.4987741843486,0.018605353619632226,0.0009218694711061866,0.008377724194682142,8.087755324655006
68,0.69,1844.4891329489074,1879.5453992833607,0.019005948968865205,0.0010434434507951358,0.00862550350408527,7.266383288440185
69,0.7,1843.1037584580235,1878.8538728148144,0.019396691148142464,0.0010315748064728392,0.00854755253683856,7.285926026115694
70,0.71,1841.7841329970895,1878.226836477843,0.019786631249478326,0.0010334807823826815,0.008671616265930746,7.390689419437878
71,0.72,1840.3240291366915,1877.4258798104595,0.020160498959073347,0.0009901360413438229,0.00867581501152247,7.76224543826075
72,0.73,1838.5947486047137,1876.4164531427768,0.02057098475167818,0.0011480771823779408,0.008986171058401073,6.827148902819039
73,0.74,1836.844275971199,1875.3956729773488,0.020987841762343473,0.0012640419853388054,0.009380850305637211,6.42131227794845
74,0.75,1835.3357417976385,1874.6692908377504,0.021431255407027727,0.0013911050047855176,0.00933006469146783,5.706944953379958
75,0.76,1834.1053492789129,1874.2208958624544,0.021871996938078286,0.0012949429109888496,0.009054398132345862,5.992121471541711
76,0.77,1832.9888878799106,1873.7982501439344,0.022263835058610182,0.001314525808490041,0.009423186142503568,6.168505997860718
77,0.78,1831.6943277067917,1873.1164609834434,0.02261410796009322,0.001316384171710747,0.00932713889274122,6.085423156235503
78,0.79,1830.2036481199636,1872.263414392743,0.022980921448814806,0.0013814621268529903,0.008950913330473223,5.479304178149028
79,0.8,1828.7009566799643,1871.4137711196208,0.023356915893565366,0.0014116732900525631,0.008912146972454014,5.313179568710387
80,0.81,1827.4157560493422,1870.7955526329572,0.02373832908029483,0.0013901623053531012,0.008791076346722593,5.323776952425465
81,0.82,1826.466913118462,1870.4334211605465,0.0240718885879061,0.001274768688210584,0.008551966680339602,5.708641935929689
82,0.83,1825.5713599585833,1870.0690768577595,0.024374679552480183,0.0012469043584802122,0.008240223083044911,5.608544614511169
83,0.84,1824.4602592992728,1869.4805910940972,0.024675972833804405,0.0012235565702970277,0.008097765142149478,5.6182188373878645
84,0.85,1823.1596744164458,1868.727908448288,0.024994099349212373,0.0013342612474669777,0.008010211750827827,5.003480777122754
85,0.86,1821.8081630845268,1867.9158785054867,0.025308765409687517,0.001220604733872372,0.007917920399950047,5.486883247478831
86,0.87,1820.743340916957,1867.3234653992736,0.02558302613857588,0.0012211516144682124,0.007334952764228204,5.0065864691358835
